,time,oxygen,pressure,temperature,salinity
525.9998877913429,30-07-2019 03:30:53,53.73,496.01,10.76,34.95
526.9998575218231,30-07-2019 03:30:53,53.56,497.07,10.75,34.94
527.9998395275134,30-07-2019 03:30:54,53.47,498.14,10.72,34.95
528.9998490807498,30-07-2019 03:30:55,53.39,499.13,10.68,34.94
529.9999071099987,30-07-2019 03:30:56,53.3,500.12,10.64,34.96
531.000039428062,30-07-2019 03:30:57,53.29,501.01,10.63,34.95
532.0002739970741,30-07-2019 03:30:58,53.25,502.07,10.62,34.94
533.0006352877781,30-07-2019 03:30:59,53.15,503.02,10.62,34.94
534.0011347637103,30-07-2019 03:31:00,53.07,504.19,10.62,34.95
535.0017567302447,30-07-2019 03:31:01,53.1,505.03,10.62,34.95
536.0024393793088,30-07-2019 03:31:03,53.12,506.1,10.62,34.94
537.0030520003183,30-07-2019 03:31:04,53.05,507.04,10.62,34.94
538.0033711797345,30-07-2019 03:31:05,52.96,508.14,10.61,34.94
539.0030614877636,30-07-2019 03:31:06,52.95,509.2,10.6,34.94
540.0016696384756,30-07-2019 03:31:07,52.96,510.22,10.59,34.92
540.9986451687889,30-07-2019 03:31:07,52.97,511.01,10.58,34.93
541.9934047146095,30-07-2019 03:31:08,52.98,512.01,10.57,34.93
542.9854598687165,30-07-2019 03:31:08,53.02,513.04,10.55,34.95
543.9746286477905,30-07-2019 03:31:12,53.21,514.07,10.51,34.92
544.9613453229894,30-07-2019 03:31:13,53.2,515.02,10.49,34.92
545.9470696577106,30-07-2019 03:31:14,53.23,516.13,10.48,34.91
546.9347709194294,30-07-2019 03:31:15,53.27,517.13,10.45,34.92
547.9294210520219,30-07-2019 03:31:16,53.26,518.04,10.4,34.93
548.9383730177891,30-07-2019 03:31:17,53.18,519.06,10.36,34.91
549.9714253167091,30-07-2019 03:31:18,53.12,520.18,10.33,34.91
551.0402879375434,30-07-2019 03:31:18,53.1,521.09,10.32,34.9
552.1570822442499,30-07-2019 03:31:19,53.08,522.07,10.31,34.89
553.3314522254426,30-07-2019 03:31:20,53.04,523.08,10.29,34.89
554.5658754438294,30-07-2019 03:31:20,53.03,524.03,10.27,34.89
555.8488922467702,30-07-2019 03:31:21,52.98,525.01,10.25,34.88
557.1511077532278,30-07-2019 03:31:24,52.78,524.06,10.25,34.88
558.4341245561687,30-07-2019 03:31:25,52.67,525.16,10.24,34.89
559.6685477745557,30-07-2019 03:31:26,52.64,526.03,10.24,34.89
560.8429177557485,30-07-2019 03:31:27,52.64,527.23,10.24,34.89
561.9597120624551,30-07-2019 03:31:27,52.65,528.2,10.23,34.89
563.0285746832895,30-07-2019 03:31:28,52.62,529.14,10.22,34.89
564.0616269822098,30-07-2019 03:31:28,52.6,530.09,10.2,34.87
565.0705789479771,30-07-2019 03:31:29,52.55,531.01,10.19,34.89
566.0652290805697,30-07-2019 03:31:30,52.48,532.06,10.17,34.9
567.0529303422886,30-07-2019 03:31:31,52.37,533.12,10.15,34.89
568.0386546770098,30-07-2019 03:31:32,52.31,534.01,10.13,34.89
569.0253713522087,30-07-2019 03:31:34,52.29,535.01,10.11,34.9
570.0145401312827,30-07-2019 03:31:37,52.08,536.01,10.09,34.87
571.0065952853897,30-07-2019 03:31:39,51.83,537.08,10.08,34.88
572.0013548312102,30-07-2019 03:31:39,51.73,538.04,10.08,34.88
572.9983303615235,30-07-2019 03:31:40,51.69,539.09,10.08,34.86
573.9969385122354,30-07-2019 03:31:40,51.66,540.23,10.08,34.86
574.9966288202644,30-07-2019 03:31:41,51.66,541.17,10.08,34.86
575.9969479996804,30-07-2019 03:31:41,51.66,542.1,10.07,34.87
576.9975606206898,30-07-2019 03:31:42,51.68,543.03,10.05,34.86
577.998243269754,30-07-2019 03:31:45,51.56,544.04,10.06,34.87
578.9988652362882,30-07-2019 03:31:47,51.44,545.03,10.0,34.88
579.9993647122205,30-07-2019 03:31:48,51.38,546.03,9.98,34.86
580.9997260029245,30-07-2019 03:31:49,51.33,547.02,9.97,34.85
581.9999605719366,30-07-2019 03:31:51,51.26,548.06,9.95,34.86
583.00009289,30-07-2019 03:31:52,51.1,549.03,9.94,34.85
584.0001509192491,30-07-2019 03:31:53,51.02,550.0,9.93,34.83
585.0001604724854,30-07-2019 03:31:53,50.97,551.01,9.91,34.82
586.0001424781756,30-07-2019 03:31:54,50.93,552.06,9.89,34.82
587.0001122086558,30-07-2019 03:31:55,50.88,553.14,9.86,34.83
588.0000796795009,30-07-2019 03:31:58,50.68,554.06,9.87,34.84
589.0000506235189,30-07-2019 03:31:59,50.63,555.1,9.85,34.84
590.0000276344307,30-07-2019 03:32:00,50.57,556.03,9.83,34.83
591.0000112371536,30-07-2019 03:32:01,50.52,557.01,9.8,34.82
592.0000007640516,30-07-2019 03:32:02,50.5,558.05,9.78,34.83
592.9999950000216,30-07-2019 03:32:03,50.45,559.04,9.76,34.83
593.9999926097196,30-07-2019 03:32:04,50.39,560.02,9.74,34.8
594.9999923855422,30-07-2019 03:32:06,50.28,561.06,9.69,34.82
595.9999933630678,30-07-2019 03:32:07,50.12,562.01,9.65,34.8
596.9999948482921,30-07-2019 03:32:08,50.01,563.09,9.61,34.81
597.9999963933177,30-07-2019 03:32:09,49.96,564.09,9.59,34.8
598.9999977477238,30-07-2019 03:32:10,49.92,565.06,9.57,34.77
599.9999988038245,30-07-2019 03:32:12,49.87,566.06,9.53,34.79
600.9999995465232,30-07-2019 03:32:13,49.82,567.04,9.5,34.79
602.0000000128849,30-07-2019 03:32:15,49.79,568.09,9.48,34.81
603.0000002627864,30-07-2019 03:32:16,49.76,569.14,9.48,34.8
604.0000003597806,30-07-2019 03:32:17,49.74,570.12,9.47,34.78
605.0000003602358,30-07-2019 03:32:17,49.7,571.12,9.45,34.76
606.0000003085099,30-07-2019 03:32:18,49.72,572.03,9.42,34.74
607.0000002360772,30-07-2019 03:32:20,49.73,573.09,9.39,34.81
608.0000001629165,30-07-2019 03:32:22,49.68,574.1,9.35,34.75
609.0000000999183,30-07-2019 03:32:22,49.67,575.07,9.32,34.75
610.0000000514957,30-07-2019 03:32:25,49.67,576.07,9.32,34.81
611.0000000179284,30-07-2019 03:32:26,49.62,577.03,9.3,34.76
611.999999997224,30-07-2019 03:32:27,49.56,578.16,9.24,34.73
612.9999999864509,30-07-2019 03:32:28,49.55,579.12,9.21,34.74
613.9999999825933,30-07-2019 03:32:28,49.52,580.07,9.18,34.75
614.9999999830243,30-07-2019 03:32:29,49.46,581.06,9.16,34.71
615.9999999857052,30-07-2019 03:32:30,49.46,582.05,9.11,34.77
616.999999989209,30-07-2019 03:32:32,49.63,583.04,9.14,34.79
617.9999999926433,30-07-2019 03:32:34,49.59,584.04,9.07,34.76
618.9999999955336,30-07-2019 03:32:35,49.53,585.06,9.02,34.73
619.9999999976992,30-07-2019 03:32:35,49.48,586.18,8.98,34.73
620.9999999991456,30-07-2019 03:32:36,49.47,587.01,8.96,34.72
621.999999999981,30-07-2019 03:32:40,49.69,588.08,8.96,34.75
623.0000000003581,30-07-2019 03:32:41,49.65,589.13,8.93,34.71
624.0000000004394,30-07-2019 03:32:42,49.66,590.15,8.91,34.71
625.0000000003789,30-07-2019 03:32:42,49.64,591.04,8.89,34.71
626.0000000003167,30-07-2019 03:32:43,49.64,592.26,8.86,34.72
627.0000000003781,30-07-2019 03:32:43,49.64,593.07,8.84,34.72
628.0000000006739,30-07-2019 03:32:44,49.7,594.11,8.83,34.71
629.0000000012956,30-07-2019 03:32:48,49.77,595.05,8.86,34.72
630.0000000023025,30-07-2019 03:32:49,49.84,596.04,8.85,34.74
631.0000000036964,30-07-2019 03:32:50,49.82,597.0,8.84,34.71
632.0000000053832,30-07-2019 03:32:51,49.78,598.19,8.81,34.71
633.0000000071202,30-07-2019 03:32:52,49.78,599.12,8.8,34.72
634.0000000084564,30-07-2019 03:32:52,49.76,600.1,8.79,34.71
635.0000000086737,30-07-2019 03:32:53,49.81,601.03,8.79,34.71
636.0000000067499,30-07-2019 03:32:56,49.71,602.06,8.79,34.72
637.0000000013694,30-07-2019 03:32:57,49.68,603.02,8.78,34.73
637.9999999910228,30-07-2019 03:32:58,49.64,604.05,8.75,34.7
638.9999999742439,30-07-2019 03:32:59,49.6,605.04,8.72,34.7
639.9999999500363,30-07-2019 03:33:00,49.62,606.08,8.7,34.72
640.9999999185403,30-07-2019 03:33:01,49.56,607.01,8.69,34.72
641.9999998819627,30-07-2019 03:33:03,49.43,608.02,8.68,34.72
642.9999998457491,30-07-2019 03:33:04,49.19,609.09,8.64,34.71
643.9999998198895,30-07-2019 03:33:05,49.04,610.03,8.62,34.71
644.9999998201207,30-07-2019 03:33:06,48.95,611.11,8.61,34.71
645.9999998686216,30-07-2019 03:33:07,48.92,612.04,8.6,34.71
646.9999999935756,30-07-2019 03:33:09,48.86,613.09,8.59,34.72
648.0000002267576,30-07-2019 03:33:10,48.75,614.1,8.56,34.73
649.000000598104,30-07-2019 03:33:13,48.56,615.06,8.54,34.71
650.0000011261444,30-07-2019 03:33:14,48.4,616.09,8.52,34.7
651.0000018033272,30-07-2019 03:33:14,48.33,617.16,8.5,34.69
652.0000025758059,30-07-2019 03:33:15,48.29,618.12,8.5,34.68
653.0000033183674,30-07-2019 03:33:16,48.28,619.16,8.48,34.69
654.0000038070624,30-07-2019 03:33:19,48.12,620.08,8.48,34.7
655.0000036948924,30-07-2019 03:33:20,48.06,621.06,8.48,34.68
656.0000024996565,30-07-2019 03:33:20,48.02,622.1,8.46,34.67
656.999999617573,30-07-2019 03:33:21,48.01,623.04,8.45,34.68
657.9999943810021,30-07-2019 03:33:22,48.03,624.04,8.44,34.69
658.9999861824386,30-07-2019 03:33:24,47.95,625.06,8.44,34.69
659.9999746881257,30-07-2019 03:33:26,47.96,626.04,8.42,34.7
660.9999601605932,30-07-2019 03:33:27,47.86,627.07,8.4,34.69
661.999943896773,30-07-2019 03:33:28,47.78,628.11,8.38,34.67
662.9999287631211,30-07-2019 03:33:29,47.74,629.19,8.36,34.69
663.9999197674284,30-07-2019 03:33:30,47.72,630.14,8.36,34.67
664.9999245457738,30-07-2019 03:33:30,47.72,631.05,8.34,34.68
665.9999535621549,30-07-2019 03:33:31,47.72,632.03,8.32,34.67
667.0000197225282,30-07-2019 03:33:33,47.71,633.04,8.3,34.7
668.0001370072488,30-07-2019 03:33:35,47.72,634.03,8.24,34.72
669.00031765067,30-07-2019 03:33:37,47.51,635.09,8.13,34.65
670.0005673832475,30-07-2019 03:33:38,47.39,636.16,8.09,34.65
671.0008783561605,30-07-2019 03:33:39,47.37,637.13,8.07,34.65
672.0012196639072,30-07-2019 03:33:40,47.44,638.0,8.05,34.68
673.0015259501996,30-07-2019 03:33:41,47.43,639.04,8.03,34.67
674.0016855084078,30-07-2019 03:33:42,47.38,640.13,8.01,34.64
675.0015306258417,30-07-2019 03:33:43,47.39,641.13,8.0,34.65
676.0008346649813,30-07-2019 03:33:43,47.44,642.14,7.99,34.66
676.9993224042751,30-07-2019 03:33:45,47.54,643.04,7.99,34.65
677.996702177413,30-07-2019 03:33:47,47.5,644.03,7.97,34.64
678.9927298029636,30-07-2019 03:33:48,47.5,645.06,7.95,34.64
679.9873143174515,30-07-2019 03:33:50,47.49,646.02,7.95,34.62
680.9806728882319,30-07-2019 03:33:52,47.45,647.07,7.93,34.63
681.9735354269419,30-07-2019 03:33:53,47.41,648.04,7.93,34.64
682.9673865858517,30-07-2019 03:33:53,47.4,649.09,7.91,34.63
683.964712329351,30-07-2019 03:33:54,47.37,650.07,7.9,34.63
684.9691890847473,30-07-2019 03:33:55,47.35,651.05,7.88,34.63
685.9857159768196,30-07-2019 03:33:55,47.38,652.07,7.87,34.63
687.0201477759997,30-07-2019 03:33:57,47.36,653.02,7.87,34.63
688.0785448172643,30-07-2019 03:33:59,47.34,654.1,7.83,34.61
689.1657286127096,30-07-2019 03:34:00,47.3,655.1,7.79,34.61
690.282937339888,30-07-2019 03:34:01,47.27,656.07,7.77,34.62
691.4244405048075,30-07-2019 03:34:02,47.29,657.03,7.76,34.62
692.5755400593979,30-07-2019 03:34:05,47.26,657.01,7.76,34.61
693.7170369663244,30-07-2019 03:34:06,47.19,658.12,7.75,34.61
694.8342340475269,30-07-2019 03:34:06,47.16,659.01,7.75,34.6
695.921402773546,30-07-2019 03:34:07,47.18,660.04,7.74,34.61
696.9797847921394,30-07-2019 03:34:08,47.17,661.03,7.74,34.61
698.0142071054016,30-07-2019 03:34:08,47.19,662.05,7.72,34.62
699.0307380314797,30-07-2019 03:34:09,47.22,663.07,7.7,34.61
700.0352430289877,30-07-2019 03:34:10,47.22,664.04,7.68,34.61
701.0326342543156,30-07-2019 03:34:11,47.19,665.14,7.64,34.62
702.0266021696812,30-07-2019 03:34:12,47.22,666.07,7.61,34.61
703.0196449823939,30-07-2019 03:34:15,47.29,667.01,7.61,34.62
704.0132530579594,30-07-2019 03:34:18,47.08,668.03,7.57,34.57
705.0081484307635,30-07-2019 03:34:19,46.97,669.09,7.53,34.57
706.004517332349,30-07-2019 03:34:20,46.95,670.04,7.52,34.58
707.0022034157638,30-07-2019 03:34:20,46.93,671.06,7.51,34.59
708.0008507706285,30-07-2019 03:34:21,46.94,672.06,7.5,34.59
708.999999999999,30-07-2019 03:34:21,46.95,673.15,7.47,34.59
709.9991492293694,30-07-2019 03:34:22,46.96,674.04,7.44,34.58
710.997796584234,30-07-2019 03:34:23,47.0,675.01,7.42,34.6
711.9954826676488,30-07-2019 03:34:24,47.01,676.12,7.39,34.6
712.9918515692343,30-07-2019 03:34:25,47.03,677.07,7.38,34.6
713.9867469420384,30-07-2019 03:34:30,47.26,678.03,7.36,34.56
714.980355017604,30-07-2019 03:34:31,47.29,679.15,7.35,34.56
715.9733978303166,30-07-2019 03:34:32,47.31,680.03,7.34,34.56
716.9673657456821,30-07-2019 03:34:32,47.31,681.08,7.32,34.55
717.96475697101,30-07-2019 03:34:33,47.32,682.19,7.28,34.54
718.9692619685181,30-07-2019 03:34:33,47.34,683.02,7.24,34.53
719.9857928945966,30-07-2019 03:34:34,47.33,684.04,7.21,34.54
721.0202152078595,30-07-2019 03:34:35,47.4,685.08,7.18,34.56
722.0785972264537,30-07-2019 03:34:37,47.48,686.0,7.16,34.56
723.1657659524742,30-07-2019 03:34:38,47.4,687.01,7.1,34.53
724.282963033679,30-07-2019 03:34:39,47.39,688.06,7.06,34.53
725.4244599406084,30-07-2019 03:34:40,47.41,689.05,7.02,34.56
726.5755594952024,30-07-2019 03:34:43,47.41,689.02,7.01,34.54
727.7170626601259,30-07-2019 03:34:44,47.31,690.07,6.99,34.52
728.8342713873077,30-07-2019 03:34:45,47.31,691.12,6.99,34.52
729.9214551827544,30-07-2019 03:34:45,47.34,692.03,6.98,34.53
730.9798522240159,30-07-2019 03:34:46,47.29,693.23,6.98,34.52
732.0142840231858,30-07-2019 03:34:46,47.33,694.09,6.96,34.53
733.0308109152377,30-07-2019 03:34:47,47.35,695.11,6.95,34.53
734.0352876705998,30-07-2019 03:34:48,47.34,696.0,6.95,34.54
735.0326134140486,30-07-2019 03:34:51,47.45,697.05,6.91,34.59
736.0264645728907,30-07-2019 03:34:52,47.27,698.01,6.9,34.55
737.0193271115196,30-07-2019 03:34:53,47.14,699.09,6.88,34.53
738.0126856822153,30-07-2019 03:34:54,47.09,700.0,6.87,34.52
739.0072701966349,30-07-2019 03:34:54,47.07,701.13,6.84,34.53
740.0032978221655,30-07-2019 03:34:56,47.02,702.05,6.83,34.53
741.0006775953784,30-07-2019 03:34:58,46.94,703.06,6.8,34.54
741.9991653349031,30-07-2019 03:34:59,46.78,704.1,6.77,34.53
742.9984693745009,30-07-2019 03:35:00,46.71,705.09,6.73,34.52
743.9983144926916,30-07-2019 03:35:01,46.69,706.06,6.7,34.54
744.9984740520077,30-07-2019 03:35:02,46.71,707.02,6.68,34.54
745.9987803397621,30-07-2019 03:35:03,46.61,708.06,6.67,34.53
746.9991216492361,30-07-2019 03:35:04,46.55,709.11,6.65,34.52
747.9994326239057,30-07-2019 03:35:05,46.58,710.05,6.62,34.53
748.9996823578251,30-07-2019 03:35:07,46.55,711.09,6.6,34.54
749.9998630014613,30-07-2019 03:35:08,46.41,712.09,6.56,34.52
750.9999802842516,30-07-2019 03:35:09,46.34,713.07,6.54,34.54
752.0000464392366,30-07-2019 03:35:10,46.41,714.08,6.53,34.51
753.0000754452639,30-07-2019 03:35:12,46.34,715.06,6.51,34.53
754.0000802068242,30-07-2019 03:35:13,46.24,716.13,6.47,34.51
755.0000711869192,30-07-2019 03:35:14,46.2,717.04,6.44,34.53
756.0000560217677,30-07-2019 03:35:15,46.16,718.08,6.41,34.53
757.0000397213666,30-07-2019 03:35:16,46.13,719.0,6.4,34.52
758.0000251576175,30-07-2019 03:35:17,46.16,720.08,6.39,34.51
759.0000136374414,30-07-2019 03:35:18,46.22,721.02,6.39,34.51
760.0000054391053,30-07-2019 03:35:19,46.26,722.03,6.39,34.51
761.0000002510312,30-07-2019 03:35:20,46.28,723.06,6.38,34.52
761.9999974938985,30-07-2019 03:35:21,46.22,724.06,6.37,34.52
762.9999965318435,30-07-2019 03:35:23,46.23,725.03,6.35,34.48
763.9999967910227,30-07-2019 03:35:25,46.19,726.05,6.33,34.51
764.9999978077678,30-07-2019 03:35:26,46.09,727.06,6.32,34.51
765.9999992275323,30-07-2019 03:35:27,46.05,728.12,6.3,34.48
767.0000007725235,30-07-2019 03:35:28,46.04,729.06,6.29,34.49
768.0000021923186,30-07-2019 03:35:29,46.05,730.11,6.28,34.5
769.0000032091219,30-07-2019 03:35:30,46.05,731.05,6.24,34.52
770.0000034683799,30-07-2019 03:35:31,45.95,732.03,6.2,34.51
771.0000025064116,30-07-2019 03:35:32,45.86,733.04,6.15,34.5
771.9999997493518,30-07-2019 03:35:33,45.83,734.02,6.11,34.52
772.9999945613034,30-07-2019 03:35:35,45.88,735.0,6.1,34.5
773.9999863628987,30-07-2019 03:35:36,45.82,736.06,6.09,34.49
774.999974842498,30-07-2019 03:35:37,45.78,737.09,6.09,34.49
775.9999602782967,30-07-2019 03:35:38,45.8,738.05,6.08,34.48
776.9999439771442,30-07-2019 03:35:40,45.85,739.04,6.09,34.48
777.9999288108887,30-07-2019 03:35:42,45.79,740.07,6.07,34.47
778.999919789523,30-07-2019 03:35:43,45.73,741.08,6.04,34.46
779.9999245493531,30-07-2019 03:35:44,45.71,742.02,6.01,34.48
780.9999535536134,30-07-2019 03:35:44,45.7,743.11,5.99,34.47
782.0000197072361,30-07-2019 03:35:45,45.7,744.1,5.98,34.46
783.0001369897775,30-07-2019 03:35:46,45.7,745.09,5.97,34.47
784.0003176352936,30-07-2019 03:35:47,45.73,746.12,5.97,34.47
785.000567374534,30-07-2019 03:35:48,45.81,747.01,5.96,34.46
786.0008783594766,30-07-2019 03:35:51,45.76,748.01,5.92,34.47
787.0012196856511,30-07-2019 03:35:52,45.66,749.08,5.88,34.46
788.0015259975492,30-07-2019 03:35:53,45.61,750.06,5.87,34.46
789.0016855883449,30-07-2019 03:35:54,45.59,751.06,5.86,34.47
790.0015307431913,30-07-2019 03:35:55,45.61,752.0,5.83,34.48
791.0008348192366,30-07-2019 03:35:57,45.63,753.09,5.81,34.5
791.9993225850827,30-07-2019 03:35:58,45.55,754.04,5.81,34.47
792.9967023588249,30-07-2019 03:35:58,45.53,755.03,5.8,34.46
793.9927299369664,30-07-2019 03:35:59,45.53,756.2,5.8,34.45
794.987314327897,30-07-2019 03:36:00,45.57,757.06,5.79,34.45
795.980672667139,30-07-2019 03:36:03,45.55,758.06,5.76,34.44
796.9735348361751,30-07-2019 03:36:04,45.49,759.06,5.75,34.43
797.9673854683087,30-07-2019 03:36:05,45.5,760.11,5.74,34.44
798.9647105347692,30-07-2019 03:36:05,45.51,761.04,5.73,34.44
799.9691865156883,30-07-2019 03:36:07,45.56,762.0,5.71,34.46
800.9857126597396,30-07-2019 03:36:08,45.47,763.11,5.68,34.45
802.0201439597928,30-07-2019 03:36:09,45.44,764.14,5.67,34.44
803.078541096358,30-07-2019 03:36:10,45.43,765.01,5.67,34.44
804.1657260627433,30-07-2019 03:36:10,45.42,766.15,5.66,34.44
805.2829376404404,30-07-2019 03:36:11,45.43,767.09,5.65,34.43
806.4244460053343,30-07-2019 03:36:12,45.5,768.05,5.64,34.43
807.5755537223504,30-07-2019 03:36:14,45.48,768.06,5.64,34.42
808.7170620979608,30-07-2019 03:36:15,45.42,769.05,5.6,34.41
809.8342737073841,30-07-2019 03:36:16,45.36,770.17,5.54,34.41
810.9214587464792,30-07-2019 03:36:17,45.35,771.09,5.51,34.42
811.9798560247841,30-07-2019 03:36:18,45.36,772.12,5.49,34.43
813.0142875683828,30-07-2019 03:36:19,45.37,773.15,5.46,34.43
814.0308140891923,30-07-2019 03:36:19,45.38,774.01,5.45,34.43
815.0352906001261,30-07-2019 03:36:20,45.43,775.04,5.42,34.43
816.0326163436256,30-07-2019 03:36:22,45.61,776.01,5.4,34.41
817.0264677469977,30-07-2019 03:36:24,45.69,777.04,5.39,34.42
818.0193306569702,30-07-2019 03:36:24,45.73,778.07,5.39,34.42
819.012689483332,30-07-2019 03:36:25,45.84,779.03,5.39,34.42
820.0072737607801,30-07-2019 03:36:27,46.09,780.05,5.37,34.4
821.0033001426824,30-07-2019 03:36:28,46.1,781.08,5.35,34.41
822.0006770335776,30-07-2019 03:36:29,46.13,782.16,5.34,34.41
822.9991595621834,30-07-2019 03:36:30,46.2,783.11,5.34,34.4
823.9984554389009,30-07-2019 03:36:31,46.34,784.07,5.32,34.41
824.9982890983712,30-07-2019 03:36:33,46.39,785.06,5.31,34.41
825.9984341600881,30-07-2019 03:36:34,46.37,786.16,5.31,34.4
826.9987242060151,30-07-2019 03:36:34,46.4,787.07,5.3,34.4
827.9990503957872,30-07-2019 03:36:35,46.46,788.0,5.29,34.39
828.9993523818996,30-07-2019 03:36:39,46.6,789.14,5.28,34.4
829.9996068964842,30-07-2019 03:36:40,46.6,790.11,5.27,34.4
830.9998165564616,30-07-2019 03:36:40,46.62,791.05,5.27,34.39
832.0000000000009,30-07-2019 03:36:41,46.65,792.18,5.26,34.4
833.0001834435409,30-07-2019 03:36:42,46.7,793.14,5.25,34.39
834.0003931035208,30-07-2019 03:36:43,46.76,794.1,5.24,34.41
835.000647618109,30-07-2019 03:36:44,46.73,795.12,5.23,34.41
836.0009496042254,30-07-2019 03:36:45,46.72,796.04,5.22,34.41
837.001275794001,30-07-2019 03:36:46,46.81,797.01,5.21,34.39
838.0015658399296,30-07-2019 03:36:48,46.82,798.05,5.2,34.4
839.0017109016437,30-07-2019 03:36:50,46.88,799.03,5.19,34.4
840.0015445611041,30-07-2019 03:36:52,46.79,800.03,5.19,34.4
841.0008404378012,30-07-2019 03:36:52,46.74,801.06,5.18,34.4
841.9993229663728,30-07-2019 03:36:53,46.72,802.05,5.16,34.38
842.9966998572173,30-07-2019 03:36:54,46.73,803.1,5.15,34.39
843.9927262390521,30-07-2019 03:36:54,46.74,804.02,5.14,34.4
844.9873105164191,30-07-2019 03:36:55,46.78,805.05,5.14,34.4
845.9806693426967,30-07-2019 03:36:56,46.84,806.09,5.13,34.42
846.9735322526009,30-07-2019 03:36:59,46.81,807.08,5.09,34.4
847.967383655953,30-07-2019 03:37:00,46.72,808.02,5.09,34.4
848.9647093995272,30-07-2019 03:37:02,46.71,809.07,5.08,34.41
849.9691859106921,30-07-2019 03:37:04,46.64,810.12,5.08,34.4
850.9857124319599,30-07-2019 03:37:05,46.57,811.07,5.08,34.4
852.0201439763152,30-07-2019 03:37:05,46.56,812.17,5.08,34.39
853.0785412557274,30-07-2019 03:37:06,46.55,813.06,5.08,34.4
854.1657262962832,30-07-2019 03:37:06,46.54,814.11,5.08,34.4
855.2829379074316,30-07-2019 03:37:07,46.54,815.19,5.08,34.39
856.424446284796,30-07-2019 03:37:07,46.55,816.12,5.07,34.4
857.5755540031504,30-07-2019 03:37:12,46.46,816.09,5.07,34.39
858.7170623682549,30-07-2019 03:37:12,46.41,817.07,5.06,34.39
859.834273944018,30-07-2019 03:37:13,46.39,818.15,5.05,34.4
860.9214589050135,30-07-2019 03:37:14,46.4,819.07,5.05,34.4
861.9798560312274,30-07-2019 03:37:15,46.4,820.08,5.05,34.41
863.0142873145053,30-07-2019 03:37:16,46.34,821.06,5.05,34.42
864.0308134343643,30-07-2019 03:37:17,46.31,822.08,5.07,34.43
865.0352893838175,30-07-2019 03:37:17,46.29,823.04,5.09,34.44
866.0326144137478,30-07-2019 03:37:19,46.26,824.14,5.11,34.43
867.0264650097324,30-07-2019 03:37:20,46.19,825.04,5.11,34.44
868.0193271529868,30-07-2019 03:37:22,45.98,826.0,5.11,34.43
869.0126854925411,30-07-2019 03:37:23,45.76,827.07,5.09,34.42
870.0072699320373,30-07-2019 03:37:24,45.54,828.04,5.06,34.45
871.0032976351498,30-07-2019 03:37:26,45.27,829.06,5.03,34.43
872.0006776419983,30-07-2019 03:37:27,45.09,830.03,5.02,34.43
872.999165778963,30-07-2019 03:37:28,44.97,831.03,5.02,34.43
873.9984703826004,30-07-2019 03:37:29,44.87,832.03,5.01,34.43
874.998316213893,30-07-2019 03:37:30,44.79,833.04,5.01,34.44
875.9984765760936,30-07-2019 03:37:31,44.69,834.05,5.01,34.44
876.9987836291417,30-07-2019 03:37:33,44.52,835.07,5.0,34.43
877.9991254423514,30-07-2019 03:37:34,44.37,836.12,4.99,34.43
878.9994363134481,30-07-2019 03:37:35,44.26,837.12,4.99,34.43
879.9996848561951,30-07-2019 03:37:36,44.21,838.04,4.98,34.43
880.999862619481,30-07-2019 03:37:37,44.17,839.04,4.98,34.43
881.9999746674017,30-07-2019 03:37:39,44.06,840.01,4.97,34.43
883.0000326277745,30-07-2019 03:37:40,43.99,841.04,4.94,34.43
884.0000501478454,30-07-2019 03:37:41,43.88,842.09,4.92,34.42
885.0000403964702,30-07-2019 03:37:43,43.8,843.03,4.9,34.42
886.0000151347402,30-07-2019 03:37:44,43.72,844.08,4.88,34.42
886.9999848652257,30-07-2019 03:37:45,43.65,845.13,4.87,34.42
887.9999596034999,30-07-2019 03:37:46,43.61,846.1,4.87,34.42
888.999949852134,30-07-2019 03:37:47,43.6,847.15,4.87,34.42
889.9999673722215,30-07-2019 03:37:48,43.59,848.12,4.87,34.43
891.000025332621,30-07-2019 03:37:49,43.58,849.03,4.87,34.43
892.0001373805811,30-07-2019 03:37:51,43.5,850.02,4.87,34.42
893.0003151439204,30-07-2019 03:37:53,43.4,851.14,4.85,34.42
894.000563686733,30-07-2019 03:37:53,43.36,852.04,4.85,34.43
895.0008745579014,30-07-2019 03:37:54,43.35,853.09,4.84,34.44
896.0012163711758,30-07-2019 03:37:56,43.34,854.06,4.84,34.43
897.0015234242582,30-07-2019 03:37:57,43.25,855.13,4.83,34.43
898.001683786428,30-07-2019 03:37:58,43.2,856.11,4.81,34.41
899.0015296175775,30-07-2019 03:37:59,43.2,857.08,4.79,34.41
900.0008342209024,30-07-2019 03:38:01,43.15,858.01,4.78,34.43
900.9993223573235,30-07-2019 03:38:02,43.07,859.06,4.77,34.42
901.9967023633461,30-07-2019 03:38:03,43.04,860.17,4.76,34.42
902.9927300653304,30-07-2019 03:38:04,43.05,861.06,4.76,34.42
903.9873145034395,30-07-2019 03:38:06,42.99,862.08,4.74,34.42
904.9806728414977,30-07-2019 03:38:07,42.94,863.02,4.74,34.42
905.9735349834538,30-07-2019 03:38:08,42.92,864.03,4.74,34.42
906.967385578854,30-07-2019 03:38:09,42.92,865.05,4.73,34.43
907.9647106096776,30-07-2019 03:38:11,42.89,866.09,4.71,34.42
908.9691865625236,30-07-2019 03:38:12,42.83,867.02,4.7,34.43
